"player_name"	"plate_x"	"plate_z"	"pitch_type"	"events"	"description"	"launch_angle"	"launch_speed"	"hc_x"	"hc_y"	"balls"	"strikes"	"type"	"game_year"	"stand"	"woba_value"	"p_throws"	"estimated_ba_using_speedangle"	"estimated_woba_using_speedangle"
"Joe Panik"	-0.0948	2.135	"FF"	"field_out"	"hit_into_play"	51	78.6	159.09	113.46	0	0	"X"	2019	"L"	0	"L"	0.04	0.048
"Hunter Dozier"	-1.0165	3.4323	"FF"	"walk"	"ball"	NA	NA	NA	NA	3	0	"B"	2019	"R"	0.7	"R"	NA	NA
"Hunter Dozier"	0.1898	1.2943	"FF"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-0.2623	2.5387	"FC"	"field_out"	"hit_into_play"	40	102.8	50.64	66.78	0	0	"X"	2019	"R"	0	"R"	0.258	0.496
"Hunter Dozier"	-0.6662	3.7454	"CH"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-1.6667	4.3257	"CU"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.4263	2.4124	"SL"	"field_out"	"hit_into_play"	1	80.3	105.46	149.77	1	2	"X"	2019	"R"	0	"L"	0.2	0.165
"Buster Posey"	0.7351	1.7761	"SL"	NA	"foul"	NA	NA	NA	NA	1	2	"S"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	1.0555	3.0506	"FF"	NA	"foul"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	-1.9767	4.3242	"FT"	"hit_by_pitch"	"hit_by_pitch"	1	60.2	NA	NA	3	1	"B"	2019	"R"	0.7	"R"	NA	NA
"Buster Posey"	1.3067	2.7466	"CH"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	-0.3331	1.2716	"FT"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.032	1.9411	"CU"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	0.9121	0.9497	"SL"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	1.3289	-0.2037	"SL"	NA	"blocked_ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.4265	2.1469	"FT"	NA	"foul"	-30	73.3	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.3981	2.4983	"CU"	"field_out"	"hit_into_play"	37	92.5	72.88	65.22	0	0	"X"	2019	"R"	0	"R"	0.047	0.086
"Miguel Cabrera"	-1.2409	2.6781	"FT"	"single"	"hit_into_play_no_out"	26	65.2	119.9	114.86	1	1	"X"	2019	"R"	0.9	"R"	0.863	0.803
"Miguel Cabrera"	0.1367	0.9022	"CH"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.5817	2.7011	"FT"	NA	"foul"	26	76	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	0.4491	2.5133	"SL"	"field_out"	"hit_into_play"	-19	102.6	127.18	181.52	0	1	"X"	2019	"R"	0	"R"	0.205	0.19
"Lorenzo Cain"	-0.9033	2.4365	"SI"	NA	"foul"	-17	72.7	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.0497	1.4979	"FF"	"field_out"	"hit_into_play"	36	94.7	196.89	86.87	2	1	"X"	2019	"R"	0	"R"	0.116	0.214
"Hunter Dozier"	-0.5837	3.717	"CU"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	1.1884	1.5538	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.1133	3.8028	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	0.8015	3.0691	"SL"	"field_out"	"hit_into_play"	69	80	92.13	183.69	0	1	"X"	2019	"L"	0	"L"	0	0
"Joe Panik"	0.4896	2.8518	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"L"	NA	"L"	NA	NA
"Manny Machado"	-0.9607	2.7636	"CH"	"field_out"	"hit_into_play"	21	87.8	99.67	69.33	2	2	"X"	2019	"R"	0	"R"	0.366	0.393
"Matt Chapman"	0.1277	2.6174	"FF"	"strikeout"	"called_strike"	NA	NA	NA	NA	2	2	"S"	2019	"R"	0	"R"	NA	NA
"Manny Machado"	-0.0068	2.5483	"FT"	NA	"swinging_strike"	NA	NA	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-1.0988	2.8336	"FF"	NA	"foul"	16	65.7	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.5492	1.4491	"SL"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	1.1	1.8612	"CU"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	0.0457	1.4111	"FC"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-1.3429	2.6162	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.1068	2.5319	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	1.5248	2.5711	"FC"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.0263	2.0556	"SI"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"R"	NA	NA
"Lorenzo Cain"	1.5636	0.6267	"SL"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	-0.5175	1.5661	"FF"	"strikeout"	"called_strike"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"L"	NA	NA
"Lorenzo Cain"	2.0925	0.6329	"SL"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.4585	3.7827	"FF"	NA	"foul"	18	77.7	NA	NA	3	2	"S"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	-1.02	2.5239	"SI"	NA	"swinging_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	1.303	0.7848	"SL"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.3423	3.1313	"FF"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.4907	1.8427	"SI"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	-0.3039	0.6484	"SL"	NA	"blocked_ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	0.5283	3.0686	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	0.1215	0.8406	"CH"	NA	"blocked_ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	0.383	2.3099	"FF"	"field_out"	"hit_into_play"	20	97.3	146.75	43.17	0	2	"X"	2019	"R"	0	"R"	0.31	0.394
"Nolan Arenado"	-0.8096	2.0879	"CU"	NA	"called_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.6709	1.7461	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	-0.1431	2.9342	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.1418	2.4179	"CU"	"single"	"hit_into_play_no_out"	10	106	105.06	67.13	1	1	"X"	2019	"R"	0.9	"R"	0.895	0.877
"Miguel Cabrera"	1.6171	0.76	"CU"	NA	"blocked_ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.0578	2.1068	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	0.3452	2.419	"SL"	"field_out"	"hit_into_play"	16	100.9	147.05	54.93	2	2	"X"	2019	"R"	0	"R"	0.534	0.617
"Lorenzo Cain"	-0.9588	2.5476	"FF"	NA	"foul"	-30	69.3	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	0.4762	2.7099	"FF"	NA	"called_strike"	NA	NA	NA	NA	2	0	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-1.3455	3.0959	"FF"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	1.2684	1.7363	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	-0.8132	1.917	"FS"	"single"	"hit_into_play_no_out"	-9	93.8	144.22	99.5	1	2	"X"	2019	"L"	0.9	"R"	0.218	0.193
"Joe Panik"	0.6733	-0.3523	"FS"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	0.1729	2.4402	"FF"	NA	"foul"	35	69.6	NA	NA	0	1	"S"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	0.2914	2.5154	"SL"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"L"	NA	"R"	NA	NA
"Jose Martinez"	0.7143	0.7461	"FC"	"strikeout"	"swinging_strike_blocked"	NA	NA	NA	NA	3	2	"S"	2019	"R"	0	"R"	NA	NA
"Jose Martinez"	0.4635	4.323	"FC"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	-0.4529	5.8701	"FF"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	-1.0337	3.5405	"FF"	NA	"foul"	46	64.7	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	0.3958	2.4945	"FC"	NA	"foul"	36	69.9	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	1.2451	2.7828	"FC"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.9574	2.9349	"FF"	"single"	"hit_into_play_score"	-6	71.2	172.08	120.7	0	1	"X"	2019	"R"	0.9	"R"	0.09	0.075
"Jose Martinez"	-0.8057	2.1266	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.6261	2.3179	"SL"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.8338	1.6974	"FF"	"field_out"	"hit_into_play"	35	85.6	196.32	99.69	2	2	"X"	2019	"R"	0	"R"	0.008	0.009
"Miguel Cabrera"	-0.8048	2.0358	"FF"	NA	"called_strike"	NA	NA	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	1.0303	2.4395	"SL"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	1.0679	0.0843	"SL"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.0037	2.735	"CU"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.4687	1.9239	"FF"	"double"	"hit_into_play_no_out"	18	101.4	215.79	101.65	3	1	"X"	2019	"R"	1.25	"R"	0.455	0.551
"Buster Posey"	0.2879	2.8012	"FF"	NA	"called_strike"	NA	NA	NA	NA	3	0	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.5897	2.0915	"FF"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.2388	2.8087	"FF"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.1346	0.8068	"SL"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-0.6108	2.1207	"FF"	"single"	"hit_into_play_no_out"	3	105.7	127.3	77.95	0	2	"X"	2019	"R"	0.9	"R"	0.579	0.546
"Manny Machado"	-0.1055	1.9128	"KC"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-0.2145	0.9747	"KC"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.0677	3.992	"FF"	"single"	"hit_into_play_no_out"	-2	99.9	161.03	166.98	1	2	"X"	2019	"R"	0.9	"R"	0.408	0.363
"Matt Chapman"	0.8526	2.6258	"SL"	NA	"foul"	57	63.2	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	1.7991	1.3493	"SL"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.4971	3.6283	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.3119	2.2607	"SL"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.2608	2.2014	"FF"	"field_out"	"hit_into_play"	30	89.4	NA	NA	2	1	"X"	2019	"R"	0	"R"	0.076	0.083
"Nolan Arenado"	-0.9954	4.5196	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.6964	2.8873	"FF"	NA	"foul"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.8268	0.8299	"CU"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.5177	3.5606	"FF"	"single"	"hit_into_play_no_out"	7	108.6	66.01	103.99	3	1	"X"	2019	"R"	0.9	"R"	0.713	0.688
"Lorenzo Cain"	1.3085	3.2253	"FF"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-1.4137	2.6884	"CH"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.9864	2.0878	"CH"	NA	"swinging_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	1.1174	1.0308	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.4063	1.7563	"CH"	"field_out"	"hit_into_play"	-13	88.1	103.03	166.12	2	2	"X"	2019	"R"	0	"L"	0.145	0.13
"Buster Posey"	-0.0914	0.5205	"CH"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	-0.662	3.2236	"SI"	NA	"foul"	44	61.8	NA	NA	1	2	"S"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	1.1507	2.1062	"FC"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	0.0432	1.8443	"CH"	NA	"called_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	0.5364	3.09	"SI"	NA	"foul"	52	94.1	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	0.2	2.0924	"SL"	"fielders_choice_out"	"hit_into_play"	-15	79.6	102.2	165.43	1	0	"X"	2019	"R"	0	"R"	0.055	0.052
"Manny Machado"	-0.9175	3.217	"CU"	"single"	"hit_into_play_no_out"	15	91.6	89.59	116.8	2	1	"X"	2019	"R"	0.9	"R"	0.868	0.812
"Miguel Cabrera"	-1.2329	1.6336	"FT"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-1.2406	4.2739	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-2.402	2.9601	"SI"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-1.2012	1.9661	"SI"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.2397	3.5795	"FF"	"double"	"hit_into_play_no_out"	11	107.4	167.36	72.95	0	1	"X"	2019	"R"	1.25	"R"	0.908	0.904
"Matt Chapman"	-0.1104	2.1333	"CU"	NA	"foul"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.3702	1.8738	"CH"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	2	2	"S"	2019	"R"	0	"R"	NA	NA
"Nolan Arenado"	-0.7623	2.1598	"CH"	NA	"swinging_strike"	NA	NA	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.0802	1.7831	"CH"	NA	"swinging_strike"	NA	NA	NA	NA	2	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.7607	0.1554	"CH"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	1.958	0.8729	"FC"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	1.1887	2.2793	"SL"	"single"	"hit_into_play_no_out"	-34	63.2	120.29	166.52	2	2	"X"	2019	"R"	0.9	"R"	0.055	0.047
"Lorenzo Cain"	-0.6484	2.4381	"SL"	NA	"called_strike"	NA	NA	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-1.3525	1.7891	"FT"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	0.5236	3.1176	"FF"	NA	"foul"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.5347	1.7024	"SL"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.8065	1.7141	"SL"	"field_out"	"hit_into_play"	-7	96.3	130.74	182.73	2	2	"X"	2019	"R"	0	"R"	0.268	0.242
"Matt Chapman"	0.117	4.9669	"FF"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-1.1957	2.9403	"CH"	NA	"foul"	NA	NA	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.6737	1.6468	"SI"	"field_out"	"hit_into_play"	-27	96.7	126.66	182.48	3	1	"X"	2019	"R"	0	"L"	0.14	0.133
"Matt Chapman"	0.9499	2.6349	"SL"	NA	"called_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.8488	1.3836	"CH"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	2.1266	2.0972	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.2406	2.3091	"SI"	NA	"foul"	NA	NA	NA	NA	2	0	"S"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	0.2108	3.3246	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.417	1.2809	"CH"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	1.0096	3.2609	"CH"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.4322	1.436	"SL"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	2	2	"S"	2019	"R"	0	"L"	NA	NA
"Manny Machado"	-1.2494	2.9277	"SI"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.5551	-0.5262	"CH"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	1.3199	3.3079	"SI"	NA	"foul"	NA	NA	NA	NA	0	2	"S"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-1.6952	1.8663	"SL"	NA	"foul"	NA	NA	NA	NA	0	2	"S"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-1.4226	1.9636	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	1.9884	0.0021	"SL"	"walk"	"blocked_ball"	NA	NA	NA	NA	3	2	"B"	2019	"R"	0.7	"R"	NA	NA
"Manny Machado"	-0.963	2.42	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	-1.8363	5.2272	"FT"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.4205	1.8107	"FS"	NA	"foul"	-11	53.5	NA	NA	2	2	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	1.5426	1.6148	"SL"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.7296	1.0106	"FS"	NA	"blocked_ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.6914	3.0876	"FS"	NA	"foul"	-17	92.2	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-0.2331	1.3723	"SL"	NA	"foul"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.5384	2.2904	"FC"	"single"	"hit_into_play_no_out"	9	103.8	163.22	80.19	1	0	"X"	2019	"R"	0.9	"R"	0.808	0.749
"Nolan Arenado"	0.9537	1.5393	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.0074	3.557	"FF"	"field_out"	"hit_into_play"	37	91.7	159.37	67.15	1	2	"X"	2019	"R"	0	"R"	0.047	0.086
"Lorenzo Cain"	0.1497	2.8019	"FF"	NA	"foul"	NA	NA	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	0.2829	2.5998	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	1.505	2.085	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.3087	2.8582	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.6655	2.2112	"FF"	"field_out"	"hit_into_play"	37	89.7	179.8	113.08	2	2	"X"	2019	"R"	0	"R"	0.029	0.038
"Matt Chapman"	-0.7268	2.1988	"FF"	NA	"foul"	43	86.7	NA	NA	2	2	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.0134	3.4396	"FF"	NA	"foul"	55	72.9	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	1.1476	2.8661	"SL"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.6246	3.292	"FF"	NA	"foul"	77	77.7	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.2198	3.704	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-1.3202	1.7861	"SL"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	1	2	"S"	2019	"R"	0	"L"	NA	NA
"Manny Machado"	-1.1522	3.0937	"SI"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.362	2.0555	"SI"	NA	"called_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.8133	2.5286	"SI"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	0.6201	2.4624	"FS"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	0	2	"S"	2019	"R"	0	"R"	NA	NA
"Nolan Arenado"	0.2651	2.6911	"FF"	"field_out"	"hit_into_play"	35	100	129.35	39.71	0	0	"X"	2019	"R"	0	"R"	0.324	0.66
"Miguel Cabrera"	0.0474	2.9145	"SL"	NA	"called_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.5215	1.3894	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.1553	2.3477	"SI"	"field_out"	"hit_into_play"	-84	66.8	126.66	192.77	0	1	"X"	2019	"R"	0	"L"	0.224	0.201
"Buster Posey"	0.2718	2.9255	"SI"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Jose Martinez"	0.6162	2.5271	"FF"	"field_out"	"hit_into_play"	31	101.6	177.11	49.56	1	0	"X"	2019	"R"	0	"L"	0.71	1.366
"Jose Martinez"	-1.3137	2.8291	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	0.1947	1.6907	"FF"	"field_out"	"hit_into_play"	2	55.7	142.8	167.51	0	0	"X"	2019	"R"	0	"R"	0.113	0.076
"Hunter Dozier"	-0.0857	3.0133	"FC"	"field_out"	"hit_into_play"	21	94.3	189.79	82.16	1	1	"X"	2019	"R"	0	"R"	0.224	0.268
"Hunter Dozier"	0.4285	0.6547	"FT"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
